customer_id,channel,event_type,timestamp,revenue
359,Google,touchpoint,2024-04-11,0.0
360,Email,touchpoint,2024-06-12,0.0
360,Organic,touchpoint,2024-06-14,0.0
360,Email,touchpoint,2024-06-22,0.0
360,Organic,touchpoint,2024-06-18,0.0
361,Google,touchpoint,2024-03-19,0.0
361,Instagram,touchpoint,2024-03-21,0.0
361,Facebook,touchpoint,2024-03-29,0.0
361,Instagram,touchpoint,2024-04-03,0.0
361,direct,purchase,2024-04-05,185.79
362,Instagram,touchpoint,2024-02-26,0.0
362,Google,touchpoint,2024-03-01,0.0
362,Instagram,touchpoint,2024-03-03,0.0
362,Email,touchpoint,2024-03-03,0.0
362,Google,touchpoint,2024-03-09,0.0
363,Facebook,touchpoint,2024-06-20,0.0
363,direct,purchase,2024-06-21,64.92
364,Instagram,touchpoint,2024-03-30,0.0
365,Facebook,touchpoint,2024-04-08,0.0
366,Email,touchpoint,2024-05-06,0.0
366,Facebook,touchpoint,2024-05-11,0.0
366,Facebook,touchpoint,2024-05-08,0.0
366,Google,touchpoint,2024-05-21,0.0
366,direct,purchase,2024-05-21,163.86
367,Email,touchpoint,2024-03-16,0.0
367,direct,purchase,2024-03-16,33.36
368,Instagram,touchpoint,2024-04-06,0.0
368,Instagram,touchpoint,2024-04-11,0.0
368,direct,purchase,2024-04-14,146.81
369,Organic,touchpoint,2024-06-16,0.0
369,Google,touchpoint,2024-06-20,0.0
369,Instagram,touchpoint,2024-06-18,0.0
369,Google,touchpoint,2024-06-25,0.0
370,Organic,touchpoint,2024-06-27,0.0
370,Email,touchpoint,2024-06-30,0.0
370,Google,touchpoint,2024-07-03,0.0
370,Instagram,touchpoint,2024-06-30,0.0
370,direct,purchase,2024-07-03,47.65
371,Instagram,touchpoint,2024-01-01,0.0
371,Organic,touchpoint,2024-01-04,0.0
371,Google,touchpoint,2024-01-09,0.0
371,direct,purchase,2024-01-10,50.75
372,Instagram,touchpoint,2024-01-21,0.0
372,Facebook,touchpoint,2024-01-24,0.0
372,Facebook,touchpoint,2024-01-29,0.0
373,Facebook,touchpoint,2024-01-24,0.0
373,Email,touchpoint,2024-01-26,0.0
373,Email,touchpoint,2024-02-01,0.0
373,direct,purchase,2024-02-01,67.39
374,Email,touchpoint,2024-03-08,0.0
374,Instagram,touchpoint,2024-03-13,0.0
374,Instagram,touchpoint,2024-03-12,0.0
374,Email,touchpoint,2024-03-11,0.0
375,Organic,touchpoint,2024-05-30,0.0
375,Facebook,touchpoint,2024-05-31,0.0
375,Facebook,touchpoint,2024-06-09,0.0
375,Facebook,touchpoint,2024-06-14,0.0
376,Instagram,touchpoint,2024-05-01,0.0
376,Instagram,touchpoint,2024-05-05,0.0
377,Google,touchpoint,2024-05-26,0.0
377,Facebook,touchpoint,2024-05-27,0.0
377,Google,touchpoint,2024-05-30,0.0
377,Google,touchpoint,2024-06-01,0.0
377,Instagram,touchpoint,2024-06-03,0.0
378,Organic,touchpoint,2024-02-21,0.0
378,Email,touchpoint,2024-02-24,0.0
378,Instagram,touchpoint,2024-02-23,0.0
378,Organic,touchpoint,2024-03-04,0.0
378,direct,purchase,2024-03-06,174.19
379,Organic,touchpoint,2024-04-27,0.0
379,Organic,touchpoint,2024-05-02,0.0
379,Instagram,touchpoint,2024-05-05,0.0
379,Google,touchpoint,2024-05-09,0.0
379,Organic,touchpoint,2024-05-05,0.0
380,Instagram,touchpoint,2024-01-28,0.0
381,Email,touchpoint,2024-03-29,0.0
381,Facebook,touchpoint,2024-04-02,0.0
381,Organic,touchpoint,2024-04-08,0.0
381,Instagram,touchpoint,2024-04-10,0.0
381,Email,touchpoint,2024-04-06,0.0
382,Instagram,touchpoint,2024-06-04,0.0
382,Email,touchpoint,2024-06-08,0.0
382,Instagram,touchpoint,2024-06-08,0.0
382,Email,touchpoint,2024-06-16,0.0
382,Instagram,touchpoint,2024-06-16,0.0
382,direct,purchase,2024-06-18,75.97
383,Google,touchpoint,2024-06-27,0.0
383,Email,touchpoint,2024-06-29,0.0
383,Email,touchpoint,2024-07-05,0.0
383,Facebook,touchpoint,2024-07-06,0.0
384,Google,touchpoint,2024-02-18,0.0
385,Email,touchpoint,2024-05-04,0.0
385,Organic,touchpoint,2024-05-05,0.0
385,Instagram,touchpoint,2024-05-08,0.0
385,Organic,touchpoint,2024-05-13,0.0
386,Google,touchpoint,2024-05-25,0.0
386,Google,touchpoint,2024-05-27,0.0
386,Google,touchpoint,2024-05-27,0.0
386,Facebook,touchpoint,2024-05-28,0.0
386,Email,touchpoint,2024-05-29,0.0
387,Organic,touchpoint,2024-04-04,0.0
387,Instagram,touchpoint,2024-04-08,0.0
387,Google,touchpoint,2024-04-06,0.0
387,direct,purchase,2024-04-09,51.97
388,Email,touchpoint,2024-05-30,0.0
388,Google,touchpoint,2024-06-02,0.0
388,Instagram,touchpoint,2024-06-05,0.0
388,Instagram,touchpoint,2024-06-08,0.0
388,direct,purchase,2024-06-09,173.69
389,Google,touchpoint,2024-02-26,0.0
389,Facebook,touchpoint,2024-02-29,0.0
390,Google,touchpoint,2024-05-01,0.0
391,Organic,touchpoint,2024-02-27,0.0
392,Facebook,touchpoint,2024-06-13,0.0
392,Email,touchpoint,2024-06-17,0.0
392,Email,touchpoint,2024-06-21,0.0
392,direct,purchase,2024-06-23,141.9
393,Instagram,touchpoint,2024-04-11,0.0
393,Organic,touchpoint,2024-04-12,0.0
393,Organic,touchpoint,2024-04-17,0.0
393,Organic,touchpoint,2024-04-26,0.0
393,Email,touchpoint,2024-04-23,0.0
394,Email,touchpoint,2024-01-17,0.0
394,Email,touchpoint,2024-01-20,0.0
394,Email,touchpoint,2024-01-23,0.0
394,Google,touchpoint,2024-01-23,0.0
395,Facebook,touchpoint,2024-01-15,0.0
395,Google,touchpoint,2024-01-18,0.0
396,Facebook,touchpoint,2024-03-16,0.0
396,Facebook,touchpoint,2024-03-20,0.0
396,Organic,touchpoint,2024-03-18,0.0
396,Google,touchpoint,2024-03-31,0.0
396,direct,purchase,2024-04-01,143.54
397,Organic,touchpoint,2024-06-20,0.0
397,Google,touchpoint,2024-06-23,0.0
397,Google,touchpoint,2024-06-30,0.0
397,Instagram,touchpoint,2024-06-29,0.0
398,Email,touchpoint,2024-05-23,0.0
398,Google,touchpoint,2024-05-24,0.0
398,Google,touchpoint,2024-05-29,0.0
399,Email,touchpoint,2024-04-17,0.0
399,Organic,touchpoint,2024-04-20,0.0
399,Facebook,touchpoint,2024-04-23,0.0
400,Organic,touchpoint,2024-01-14,0.0
400,Instagram,touchpoint,2024-01-19,0.0
400,Google,touchpoint,2024-01-22,0.0
400,Instagram,touchpoint,2024-01-29,0.0
401,Facebook,touchpoint,2024-05-15,0.0
401,Google,touchpoint,2024-05-16,0.0
401,Google,touchpoint,2024-05-19,0.0
401,Facebook,touchpoint,2024-05-24,0.0
402,Google,touchpoint,2024-02-06,0.0
402,Facebook,touchpoint,2024-02-07,0.0
402,Google,touchpoint,2024-02-12,0.0
402,Instagram,touchpoint,2024-02-15,0.0
402,direct,purchase,2024-02-17,57.69
403,Facebook,touchpoint,2024-05-27,0.0
403,Google,touchpoint,2024-05-28,0.0
404,Facebook,touchpoint,2024-04-13,0.0
404,Instagram,touchpoint,2024-04-17,0.0
404,Organic,touchpoint,2024-04-15,0.0
404,Email,touchpoint,2024-04-19,0.0
405,Instagram,touchpoint,2024-05-15,0.0
405,Google,touchpoint,2024-05-16,0.0
405,Email,touchpoint,2024-05-19,0.0
405,direct,purchase,2024-05-19,89.04
406,Instagram,touchpoint,2024-03-19,0.0
406,Email,touchpoint,2024-03-20,0.0
406,Facebook,touchpoint,2024-03-25,0.0
406,Organic,touchpoint,2024-04-03,0.0
406,Email,touchpoint,2024-04-08,0.0
407,Email,touchpoint,2024-03-28,0.0
407,Google,touchpoint,2024-03-30,0.0
408,Google,touchpoint,2024-01-05,0.0
408,Google,touchpoint,2024-01-07,0.0
408,Organic,touchpoint,2024-01-07,0.0
408,Google,touchpoint,2024-01-20,0.0
408,direct,purchase,2024-01-20,87.53
409,Instagram,touchpoint,2024-05-16,0.0
409,Instagram,touchpoint,2024-05-21,0.0
409,Instagram,touchpoint,2024-05-18,0.0
409,direct,purchase,2024-05-18,95.02
410,Email,touchpoint,2024-02-01,0.0
410,Google,touchpoint,2024-02-05,0.0
410,Instagram,touchpoint,2024-02-05,0.0
410,Facebook,touchpoint,2024-02-10,0.0
411,Organic,touchpoint,2024-03-10,0.0
411,Facebook,touchpoint,2024-03-12,0.0
411,Organic,touchpoint,2024-03-12,0.0
411,Instagram,touchpoint,2024-03-25,0.0
411,Instagram,touchpoint,2024-03-22,0.0
412,Google,touchpoint,2024-02-20,0.0
412,Organic,touchpoint,2024-02-23,0.0
412,Email,touchpoint,2024-02-24,0.0
412,Email,touchpoint,2024-03-03,0.0
412,direct,purchase,2024-03-06,183.86
413,Instagram,touchpoint,2024-03-25,0.0
413,Instagram,touchpoint,2024-03-26,0.0
413,Organic,touchpoint,2024-03-27,0.0
413,Google,touchpoint,2024-04-06,0.0
414,Email,touchpoint,2024-01-20,0.0
414,Facebook,touchpoint,2024-01-22,0.0
414,Email,touchpoint,2024-01-26,0.0
414,Instagram,touchpoint,2024-02-01,0.0
414,Google,touchpoint,2024-01-24,0.0
415,Facebook,touchpoint,2024-04-02,0.0
415,Instagram,touchpoint,2024-04-03,0.0
415,Instagram,touchpoint,2024-04-04,0.0
416,Facebook,touchpoint,2024-03-25,0.0
416,Email,touchpoint,2024-03-30,0.0
417,Google,touchpoint,2024-04-05,0.0
417,direct,purchase,2024-04-08,193.22
418,Facebook,touchpoint,2024-04-08,0.0
418,Instagram,touchpoint,2024-04-10,0.0
418,Instagram,touchpoint,2024-04-12,0.0
419,Organic,touchpoint,2024-01-27,0.0
419,Organic,touchpoint,2024-01-31,0.0
420,Email,touchpoint,2024-06-05,0.0
420,Instagram,touchpoint,2024-06-10,0.0
421,Instagram,touchpoint,2024-05-03,0.0
421,Facebook,touchpoint,2024-05-07,0.0
421,direct,purchase,2024-05-09,137.9
422,Organic,touchpoint,2024-06-29,0.0
423,Organic,touchpoint,2024-06-20,0.0
423,Organic,touchpoint,2024-06-25,0.0
423,direct,purchase,2024-06-26,106.75
424,Organic,touchpoint,2024-02-08,0.0
424,Instagram,touchpoint,2024-02-09,0.0
424,Organic,touchpoint,2024-02-12,0.0
424,Facebook,touchpoint,2024-02-20,0.0
425,Google,touchpoint,2024-05-05,0.0
425,direct,purchase,2024-05-07,29.06
426,Facebook,touchpoint,2024-05-20,0.0
426,Instagram,touchpoint,2024-05-22,0.0
427,Facebook,touchpoint,2024-04-24,0.0
427,Email,touchpoint,2024-04-28,0.0
427,Facebook,touchpoint,2024-04-26,0.0
427,Instagram,touchpoint,2024-04-27,0.0
427,Facebook,touchpoint,2024-05-10,0.0
427,direct,purchase,2024-05-10,168.66
428,Organic,touchpoint,2024-06-07,0.0
428,Google,touchpoint,2024-06-12,0.0
428,Email,touchpoint,2024-06-15,0.0
428,Instagram,touchpoint,2024-06-16,0.0
428,Facebook,touchpoint,2024-06-15,0.0
428,direct,purchase,2024-06-18,149.0
429,Instagram,touchpoint,2024-04-25,0.0
429,Instagram,touchpoint,2024-04-27,0.0
429,Email,touchpoint,2024-05-01,0.0
430,Email,touchpoint,2024-05-20,0.0
430,Instagram,touchpoint,2024-05-21,0.0
430,Facebook,touchpoint,2024-05-24,0.0
430,direct,purchase,2024-05-27,39.25
431,Instagram,touchpoint,2024-02-20,0.0
431,Google,touchpoint,2024-02-24,0.0
431,Google,touchpoint,2024-02-28,0.0
431,Instagram,touchpoint,2024-02-29,0.0
431,Instagram,touchpoint,2024-03-07,0.0
432,Facebook,touchpoint,2024-02-01,0.0
432,Organic,touchpoint,2024-02-06,0.0
432,Facebook,touchpoint,2024-02-05,0.0
432,Organic,touchpoint,2024-02-04,0.0
432,Organic,touchpoint,2024-02-05,0.0
433,Google,touchpoint,2024-05-03,0.0
433,Google,touchpoint,2024-05-08,0.0
433,Instagram,touchpoint,2024-05-07,0.0
433,Organic,touchpoint,2024-05-15,0.0
433,Email,touchpoint,2024-05-23,0.0
434,Google,touchpoint,2024-04-17,0.0
434,Facebook,touchpoint,2024-04-20,0.0
434,Email,touchpoint,2024-04-23,0.0
434,Google,touchpoint,2024-04-29,0.0
434,direct,purchase,2024-05-01,171.75
435,Google,touchpoint,2024-03-21,0.0
435,Google,touchpoint,2024-03-23,0.0
435,Email,touchpoint,2024-03-31,0.0
435,Google,touchpoint,2024-03-30,0.0
435,Organic,touchpoint,2024-03-29,0.0
436,Organic,touchpoint,2024-01-30,0.0
436,Organic,touchpoint,2024-02-03,0.0
436,Facebook,touchpoint,2024-02-09,0.0
437,Instagram,touchpoint,2024-03-14,0.0
437,Instagram,touchpoint,2024-03-19,0.0
437,Facebook,touchpoint,2024-03-16,0.0
437,Instagram,touchpoint,2024-03-20,0.0
437,Google,touchpoint,2024-03-18,0.0
437,direct,purchase,2024-03-19,197.04
438,Email,touchpoint,2024-02-07,0.0
438,Organic,touchpoint,2024-02-09,0.0
438,Email,touchpoint,2024-02-09,0.0
439,Google,touchpoint,2024-06-06,0.0
440,Organic,touchpoint,2024-04-09,0.0
440,Instagram,touchpoint,2024-04-12,0.0
440,Facebook,touchpoint,2024-04-17,0.0
440,Email,touchpoint,2024-04-21,0.0
440,Instagram,touchpoint,2024-04-29,0.0
440,direct,purchase,2024-05-01,56.56
441,Organic,touchpoint,2024-02-27,0.0
441,Organic,touchpoint,2024-03-03,0.0
441,Google,touchpoint,2024-03-02,0.0
441,Facebook,touchpoint,2024-03-07,0.0
441,direct,purchase,2024-03-07,53.66
442,Facebook,touchpoint,2024-05-11,0.0
442,Facebook,touchpoint,2024-05-12,0.0
442,direct,purchase,2024-05-14,43.41
443,Email,touchpoint,2024-03-06,0.0
443,Google,touchpoint,2024-03-10,0.0
443,Google,touchpoint,2024-03-08,0.0
443,Organic,touchpoint,2024-03-15,0.0
443,Organic,touchpoint,2024-03-10,0.0
444,Organic,touchpoint,2024-05-05,0.0
444,Instagram,touchpoint,2024-05-08,0.0
444,Organic,touchpoint,2024-05-11,0.0
444,direct,purchase,2024-05-12,113.71
445,Organic,touchpoint,2024-02-10,0.0
445,Facebook,touchpoint,2024-02-15,0.0
445,Email,touchpoint,2024-02-12,0.0
445,Google,touchpoint,2024-02-16,0.0
445,Email,touchpoint,2024-02-22,0.0
445,direct,purchase,2024-02-23,191.06
446,Organic,touchpoint,2024-05-15,0.0
446,Instagram,touchpoint,2024-05-16,0.0
446,Facebook,touchpoint,2024-05-21,0.0
446,Organic,touchpoint,2024-05-21,0.0
446,Google,touchpoint,2024-06-04,0.0
447,Facebook,touchpoint,2024-04-07,0.0
447,Organic,touchpoint,2024-04-10,0.0
447,Instagram,touchpoint,2024-04-13,0.0
448,Facebook,touchpoint,2024-05-11,0.0
448,Instagram,touchpoint,2024-05-15,0.0
448,Google,touchpoint,2024-05-17,0.0
448,direct,purchase,2024-05-17,190.68
449,Instagram,touchpoint,2024-05-17,0.0
449,Google,touchpoint,2024-05-18,0.0
450,Instagram,touchpoint,2024-06-24,0.0
450,Organic,touchpoint,2024-06-26,0.0
451,Google,touchpoint,2024-06-14,0.0
451,Facebook,touchpoint,2024-06-15,0.0
451,Instagram,touchpoint,2024-06-20,0.0
451,Instagram,touchpoint,2024-06-17,0.0
451,direct,purchase,2024-06-19,120.46
452,Facebook,touchpoint,2024-02-28,0.0
452,Facebook,touchpoint,2024-03-03,0.0
452,Facebook,touchpoint,2024-03-07,0.0
452,Instagram,touchpoint,2024-03-08,0.0
452,Instagram,touchpoint,2024-03-15,0.0
453,Instagram,touchpoint,2024-01-17,0.0
453,Email,touchpoint,2024-01-18,0.0
453,Instagram,touchpoint,2024-01-27,0.0
453,Email,touchpoint,2024-01-26,0.0
453,Instagram,touchpoint,2024-02-06,0.0
453,direct,purchase,2024-02-09,88.65
454,Organic,touchpoint,2024-05-01,0.0
454,direct,purchase,2024-05-04,163.42
455,Email,touchpoint,2024-03-16,0.0
455,Instagram,touchpoint,2024-03-19,0.0
455,Organic,touchpoint,2024-03-26,0.0
455,Instagram,touchpoint,2024-03-22,0.0
455,Instagram,touchpoint,2024-03-20,0.0
456,Instagram,touchpoint,2024-05-17,0.0
456,Google,touchpoint,2024-05-20,0.0
456,Google,touchpoint,2024-05-23,0.0
456,Organic,touchpoint,2024-05-29,0.0
456,direct,purchase,2024-05-30,59.74
457,Google,touchpoint,2024-02-19,0.0
457,Instagram,touchpoint,2024-02-24,0.0
457,Facebook,touchpoint,2024-02-29,0.0
458,Email,touchpoint,2024-03-15,0.0
458,direct,purchase,2024-03-18,191.28
459,Instagram,touchpoint,2024-02-02,0.0
459,Organic,touchpoint,2024-02-05,0.0
459,Google,touchpoint,2024-02-04,0.0
459,direct,purchase,2024-02-07,79.1
460,Google,touchpoint,2024-06-26,0.0
460,Organic,touchpoint,2024-07-01,0.0
460,Email,touchpoint,2024-07-02,0.0
461,Google,touchpoint,2024-01-02,0.0
461,Facebook,touchpoint,2024-01-04,0.0
461,direct,purchase,2024-01-06,44.18
462,Facebook,touchpoint,2024-05-02,0.0
462,Email,touchpoint,2024-05-05,0.0
462,Organic,touchpoint,2024-05-10,0.0
462,direct,purchase,2024-05-10,171.52
463,Email,touchpoint,2024-05-17,0.0
463,Instagram,touchpoint,2024-05-18,0.0
464,Organic,touchpoint,2024-06-10,0.0
464,Facebook,touchpoint,2024-06-15,0.0
464,Google,touchpoint,2024-06-20,0.0
464,Organic,touchpoint,2024-06-13,0.0
464,Organic,touchpoint,2024-06-22,0.0
465,Email,touchpoint,2024-04-30,0.0
465,Google,touchpoint,2024-05-04,0.0
465,Email,touchpoint,2024-05-10,0.0
465,Facebook,touchpoint,2024-05-06,0.0
465,Organic,touchpoint,2024-05-20,0.0
465,direct,purchase,2024-05-22,110.39
466,Organic,touchpoint,2024-06-06,0.0
466,Facebook,touchpoint,2024-06-08,0.0
466,direct,purchase,2024-06-09,152.47
467,Google,touchpoint,2024-04-01,0.0
467,Google,touchpoint,2024-04-05,0.0
467,Email,touchpoint,2024-04-03,0.0
467,Google,touchpoint,2024-04-10,0.0
467,direct,purchase,2024-04-11,113.22
468,Facebook,touchpoint,2024-04-09,0.0
468,Instagram,touchpoint,2024-04-10,0.0
468,Instagram,touchpoint,2024-04-15,0.0
469,Email,touchpoint,2024-06-11,0.0
469,Organic,touchpoint,2024-06-16,0.0
469,Google,touchpoint,2024-06-21,0.0
469,Facebook,touchpoint,2024-06-23,0.0
469,Organic,touchpoint,2024-06-23,0.0
470,Facebook,touchpoint,2024-05-12,0.0
471,Email,touchpoint,2024-05-12,0.0
471,Facebook,touchpoint,2024-05-15,0.0
472,Google,touchpoint,2024-01-02,0.0
472,Google,touchpoint,2024-01-06,0.0
472,Instagram,touchpoint,2024-01-06,0.0
472,Email,touchpoint,2024-01-17,0.0
472,Google,touchpoint,2024-01-10,0.0
472,direct,purchase,2024-01-12,128.36
473,Facebook,touchpoint,2024-06-18,0.0
474,Facebook,touchpoint,2024-05-03,0.0
474,direct,purchase,2024-05-04,136.51
475,Instagram,touchpoint,2024-01-06,0.0
475,Organic,touchpoint,2024-01-08,0.0
475,Google,touchpoint,2024-01-16,0.0
475,Organic,touchpoint,2024-01-12,0.0
475,direct,purchase,2024-01-13,30.06
476,Facebook,touchpoint,2024-02-16,0.0
476,Organic,touchpoint,2024-02-21,0.0
476,Email,touchpoint,2024-02-18,0.0
477,Facebook,touchpoint,2024-04-24,0.0
477,Google,touchpoint,2024-04-28,0.0
477,direct,purchase,2024-05-01,128.15
478,Organic,touchpoint,2024-02-16,0.0
478,Google,touchpoint,2024-02-19,0.0
478,Facebook,touchpoint,2024-02-22,0.0
478,Organic,touchpoint,2024-03-02,0.0
478,Google,touchpoint,2024-02-20,0.0
478,direct,purchase,2024-02-21,39.54
479,Facebook,touchpoint,2024-05-13,0.0
479,Organic,touchpoint,2024-05-15,0.0
479,direct,purchase,2024-05-18,182.29
480,Organic,touchpoint,2024-01-10,0.0
480,Instagram,touchpoint,2024-01-11,0.0
480,Google,touchpoint,2024-01-18,0.0
480,Organic,touchpoint,2024-01-25,0.0
480,Facebook,touchpoint,2024-01-14,0.0
481,Facebook,touchpoint,2024-01-12,0.0
481,Facebook,touchpoint,2024-01-14,0.0
481,Email,touchpoint,2024-01-20,0.0
482,Google,touchpoint,2024-01-26,0.0
482,Facebook,touchpoint,2024-01-29,0.0
482,Instagram,touchpoint,2024-01-30,0.0
482,Organic,touchpoint,2024-02-04,0.0
482,Facebook,touchpoint,2024-02-15,0.0
482,direct,purchase,2024-02-15,147.65
483,Instagram,touchpoint,2024-05-27,0.0
484,Email,touchpoint,2024-06-16,0.0
484,Email,touchpoint,2024-06-20,0.0
484,Google,touchpoint,2024-06-18,0.0
484,Organic,touchpoint,2024-06-28,0.0
484,direct,purchase,2024-07-01,121.64
485,Google,touchpoint,2024-03-11,0.0
485,Organic,touchpoint,2024-03-15,0.0
485,Facebook,touchpoint,2024-03-21,0.0
485,Email,touchpoint,2024-03-17,0.0
485,Organic,touchpoint,2024-03-31,0.0
486,Facebook,touchpoint,2024-05-27,0.0
486,Instagram,touchpoint,2024-05-29,0.0
486,Facebook,touchpoint,2024-05-31,0.0
487,Organic,touchpoint,2024-01-26,0.0
487,Email,touchpoint,2024-01-30,0.0
488,Google,touchpoint,2024-06-27,0.0
488,Instagram,touchpoint,2024-07-01,0.0
488,Google,touchpoint,2024-06-29,0.0
488,Organic,touchpoint,2024-07-09,0.0
488,Instagram,touchpoint,2024-07-13,0.0
488,direct,purchase,2024-07-14,86.75
489,Facebook,touchpoint,2024-01-10,0.0
489,Organic,touchpoint,2024-01-15,0.0
489,Organic,touchpoint,2024-01-16,0.0
489,Google,touchpoint,2024-01-13,0.0
489,Facebook,touchpoint,2024-01-26,0.0
489,direct,purchase,2024-01-28,55.05
490,Google,touchpoint,2024-05-10,0.0
490,Google,touchpoint,2024-05-15,0.0
490,Email,touchpoint,2024-05-12,0.0
490,Instagram,touchpoint,2024-05-16,0.0
490,Instagram,touchpoint,2024-05-18,0.0
491,Facebook,touchpoint,2024-03-31,0.0
491,Google,touchpoint,2024-04-05,0.0
491,Instagram,touchpoint,2024-04-10,0.0
491,Instagram,touchpoint,2024-04-03,0.0
492,Email,touchpoint,2024-05-29,0.0
492,Google,touchpoint,2024-06-01,0.0
492,Google,touchpoint,2024-06-08,0.0
492,Facebook,touchpoint,2024-06-10,0.0
492,Instagram,touchpoint,2024-06-18,0.0
492,direct,purchase,2024-06-21,111.12
493,Email,touchpoint,2024-01-19,0.0
493,Instagram,touchpoint,2024-01-22,0.0
493,Email,touchpoint,2024-01-29,0.0
493,Organic,touchpoint,2024-02-03,0.0
493,Facebook,touchpoint,2024-01-31,0.0
494,Email,touchpoint,2024-05-03,0.0
494,Facebook,touchpoint,2024-05-07,0.0
494,Instagram,touchpoint,2024-05-13,0.0
494,Instagram,touchpoint,2024-05-15,0.0
494,Instagram,touchpoint,2024-05-15,0.0
494,direct,purchase,2024-05-16,141.84
495,Email,touchpoint,2024-03-21,0.0
495,Organic,touchpoint,2024-03-26,0.0
495,direct,purchase,2024-03-28,64.69
496,Instagram,touchpoint,2024-04-12,0.0
497,Email,touchpoint,2024-05-01,0.0
497,Organic,touchpoint,2024-05-03,0.0
497,direct,purchase,2024-05-04,109.82
498,Email,touchpoint,2024-03-01,0.0
498,Google,touchpoint,2024-03-03,0.0
498,direct,purchase,2024-03-04,170.54
499,Instagram,touchpoint,2024-02-09,0.0
499,Facebook,touchpoint,2024-02-10,0.0
499,Instagram,touchpoint,2024-02-19,0.0
500,Email,touchpoint,2024-01-11,0.0
500,Email,touchpoint,2024-01-16,0.0
500,Organic,touchpoint,2024-01-19,0.0
500,Facebook,touchpoint,2024-01-20,0.0
500,Organic,touchpoint,2024-01-19,0.0
500,direct,purchase,2024-01-20,155.03
501,Facebook,touchpoint,2024-01-14,0.0
501,Organic,touchpoint,2024-01-18,0.0
501,direct,purchase,2024-01-20,90.87
502,Organic,touchpoint,2024-04-27,0.0
502,Email,touchpoint,2024-05-01,0.0
503,Facebook,touchpoint,2024-06-21,0.0
504,Email,touchpoint,2024-04-02,0.0
504,Organic,touchpoint,2024-04-04,0.0
504,Google,touchpoint,2024-04-08,0.0
504,direct,purchase,2024-04-10,85.87
505,Facebook,touchpoint,2024-04-18,0.0
505,Email,touchpoint,2024-04-21,0.0
505,Email,touchpoint,2024-04-26,0.0
505,Google,touchpoint,2024-04-30,0.0
506,Instagram,touchpoint,2024-06-24,0.0
506,Google,touchpoint,2024-06-27,0.0
506,Facebook,touchpoint,2024-07-04,0.0
506,Google,touchpoint,2024-07-06,0.0
506,Google,touchpoint,2024-07-02,0.0
507,Facebook,touchpoint,2024-02-15,0.0
507,direct,purchase,2024-02-17,161.36
508,Organic,touchpoint,2024-03-05,0.0
508,Facebook,touchpoint,2024-03-06,0.0
508,Google,touchpoint,2024-03-07,0.0
508,direct,purchase,2024-03-09,105.78
509,Email,touchpoint,2024-04-25,0.0
509,direct,purchase,2024-04-27,81.95
510,Organic,touchpoint,2024-02-01,0.0
510,Organic,touchpoint,2024-02-03,0.0
510,Organic,touchpoint,2024-02-11,0.0
510,Email,touchpoint,2024-02-07,0.0
510,direct,purchase,2024-02-10,159.45
511,Organic,touchpoint,2024-01-21,0.0
511,Facebook,touchpoint,2024-01-24,0.0
511,Google,touchpoint,2024-01-25,0.0
511,Facebook,touchpoint,2024-01-30,0.0
512,Instagram,touchpoint,2024-04-13,0.0
512,Email,touchpoint,2024-04-15,0.0
512,Email,touchpoint,2024-04-17,0.0
512,Email,touchpoint,2024-04-22,0.0
512,Organic,touchpoint,2024-04-25,0.0
513,Organic,touchpoint,2024-04-23,0.0
513,Facebook,touchpoint,2024-04-28,0.0
513,Google,touchpoint,2024-05-01,0.0
513,direct,purchase,2024-05-01,42.51
514,Instagram,touchpoint,2024-06-18,0.0
514,Google,touchpoint,2024-06-20,0.0
514,direct,purchase,2024-06-20,31.48
515,Instagram,touchpoint,2024-05-20,0.0
515,Organic,touchpoint,2024-05-24,0.0
515,Instagram,touchpoint,2024-05-22,0.0
515,Organic,touchpoint,2024-05-29,0.0
515,direct,purchase,2024-06-01,75.69
516,Google,touchpoint,2024-03-13,0.0
516,Organic,touchpoint,2024-03-15,0.0
517,Email,touchpoint,2024-01-09,0.0
518,Organic,touchpoint,2024-05-18,0.0
518,Google,touchpoint,2024-05-22,0.0
518,Google,touchpoint,2024-05-28,0.0
518,Organic,touchpoint,2024-06-02,0.0
519,Organic,touchpoint,2024-04-21,0.0
519,Email,touchpoint,2024-04-24,0.0
519,Organic,touchpoint,2024-04-29,0.0
519,Instagram,touchpoint,2024-04-27,0.0
519,Email,touchpoint,2024-05-07,0.0
519,direct,purchase,2024-05-09,48.03
520,Google,touchpoint,2024-01-01,0.0
520,direct,purchase,2024-01-04,116.32
521,Instagram,touchpoint,2024-05-02,0.0
521,Email,touchpoint,2024-05-06,0.0
521,Google,touchpoint,2024-05-12,0.0
521,Organic,touchpoint,2024-05-05,0.0
521,direct,purchase,2024-05-08,178.79
522,Google,touchpoint,2024-04-11,0.0
522,Facebook,touchpoint,2024-04-15,0.0
522,Email,touchpoint,2024-04-15,0.0
522,Facebook,touchpoint,2024-04-14,0.0
523,Email,touchpoint,2024-06-05,0.0
523,Email,touchpoint,2024-06-10,0.0
523,Google,touchpoint,2024-06-13,0.0
523,Google,touchpoint,2024-06-08,0.0
523,Email,touchpoint,2024-06-13,0.0
523,direct,purchase,2024-06-16,131.19
524,Facebook,touchpoint,2024-06-28,0.0
524,Email,touchpoint,2024-06-30,0.0
524,Google,touchpoint,2024-06-30,0.0
